Recall,Precision,F1 score,Validation Critic,Anomaly Critic,Val-Anom critic,Critic cost,Critic cost gp,Mean critic cost,Evaluation time,TP,FP,TN,FN
1,1,1,-11.9494581222534,-18.641170501709,-6.69171237945557,-0.468708992004395,-0.413439333438873,-11.9494581222534,1.73800086975098,64,0,64,0
1,1,1,-14.3135719299316,-22.7260112762451,-8.41243934631348,-0.745820045471191,-0.681560039520264,-14.3135719299316,1.87351298332214,64,0,64,0
1,1,1,-13.5665531158447,-23.0949554443359,-9.52840232849121,-0.627120018005371,-0.587169647216797,-13.5665531158447,1.73684906959534,64,0,64,0
1,1,1,-11.9465198516846,-19.5028953552246,-7.55637550354004,-0.691526412963867,-0.593770027160645,-11.9465198516846,1.86803817749023,64,0,64,0
1,1,1,-12.0771198272705,-19.3955192565918,-7.31839942932129,-0.634171485900879,-0.592039823532105,-12.0771198272705,1.74504899978638,64,0,64,0
1,1,1,-12.986496925354,-20.341609954834,-7.35511302947998,-0.58738899230957,-0.547901690006256,-12.986496925354,1.74870085716248,64,0,64,0
1,1,1,-14.1344585418701,-23.3871002197266,-9.25264167785645,-0.810741424560547,-0.718393862247467,-14.1344585418701,1.85538196563721,64,0,64,0
1,1,1,-12.6279106140137,-22.2693214416504,-9.64141082763672,-0.736376762390137,-0.678885459899902,-12.6279106140137,1.77362489700317,64,0,64,0
1,1,1,-12.7519931793213,-20.2232933044434,-7.47130012512207,-0.720322608947754,-0.670020818710327,-12.7519931793213,1.74541401863098,64,0,64,0
1,1,1,-13.5537548065186,-21.078197479248,-7.52444267272949,-0.62952995300293,-0.537377536296845,-13.5537548065186,1.89477109909058,64,0,64,0
1,1,1,-14.1357202529907,-23.1129341125488,-8.97721385955811,-0.578227996826172,-0.545308887958527,-14.1357202529907,1.75938200950623,64,0,64,0
1,1,1,-15.5738410949707,-25.2627754211426,-9.68893432617188,-0.732370376586914,-0.68191659450531,-15.5738410949707,15267.7805159092,64,0,64,0
1,1,1,-14.7240686416626,-24.4248199462891,-9.70075130462647,-0.81233024597168,-0.73388934135437,-14.7240686416626,1.7477719783783,64,0,64,0
1,1,1,-14.2310390472412,-22.7371368408203,-8.5060977935791,-0.596921920776367,-0.560995697975159,-14.2310390472412,1.77467799186707,64,0,64,0
1,1,1,-13.8483924865723,-22.4469604492187,-8.59856796264648,-0.831072807312012,-0.760082483291626,-13.8483924865723,1.88099503517151,64,0,64,0
1,1,1,-13.4764595031738,-21.6237182617188,-8.14725875854492,-0.791812896728516,-0.742031633853912,-13.4764595031738,1.80466985702515,64,0,64,0
1,1,1,-12.0481595993042,-19.0887489318848,-7.04058933258057,-0.557348251342773,-0.469304621219635,-12.0481595993042,1.73818206787109,64,0,64,0
1,1,1,-12.4861335754395,-19.7688674926758,-7.28273391723633,-0.683370590209961,-0.588093996047974,-12.4861335754395,1.8991711139679,64,0,64,0
1,1,1,-14.0518341064453,-21.9126663208008,-7.86083221435547,-0.739974975585938,-0.657592177391052,-14.0518341064453,1.7412121295929,64,0,64,0
1,1,1,-14.6102828979492,-21.7940196990967,-7.18373680114746,-0.75717830657959,-0.684987843036652,-14.6102828979492,1.90886211395264,64,0,64,0
1,1,1,-14.2885704040527,-21.8535919189453,-7.56502151489258,-0.665939331054688,-0.462594479322434,-14.2885704040527,1.78178191184998,64,0,64,0
1,1,1,-12.0904359817505,-19.7790126800537,-7.68857669830322,-0.717147827148438,-0.669650316238403,-12.0904359817505,1.76955604553223,64,0,64,0
1,1,1,-14.3237924575806,-21.2688465118408,-6.94505405426025,-0.913778305053711,-0.777790665626526,-14.3237924575806,1.9195351600647,64,0,64,0
1,1,1,-12.1608762741089,-19.0140533447266,-6.85317707061768,-0.697540283203125,-0.620060980319977,-12.1608762741089,1.77827596664429,64,0,64,0
1,1,1,-13.0214872360229,-21.1196613311768,-8.09817409515381,-0.570728302001953,-0.52056235074997,-13.0214872360229,1.9198911190033,64,0,64,0
1,1,1,-13.0461483001709,-22.1878814697266,-9.14173316955566,-0.753896713256836,-0.657880008220673,-13.0461483001709,1.7694890499115,64,0,64,0
1,1,1,-12.3762245178223,-20.3775405883789,-8.00131607055664,-0.791270256042481,-0.703741908073425,-12.3762245178223,1.79250502586365,64,0,64,0
1,1,1,-13.3577289581299,-22.6439933776855,-9.28626441955566,-0.610445022583008,-0.545318841934204,-13.3577289581299,1.91284203529358,64,0,64,0
1,1,1,-13.1757259368896,-19.9780654907227,-6.80233955383301,-0.766573905944824,-0.679977774620056,-13.1757259368896,1.75319504737854,64,0,64,0
1,1,1,-14.5607948303223,-24.4919242858887,-9.93112945556641,-1.01578235626221,-0.87502646446228,-14.5607948303223,1.91369700431824,64,0,64,0
1,1,1,-13.3262252807617,-22.1956672668457,-8.86944198608398,-0.754253387451172,-0.639441072940826,-13.3262252807617,1.80613708496094,64,0,64,0
1,1,1,-13.7735042572022,-21.9247512817383,-8.15124702453613,-0.790647506713867,-0.710950553417206,-13.7735042572022,1.76266479492188,64,0,64,0
1,1,1,-12.0540256500244,-21.1912879943848,-9.13726234436035,-0.777053833007813,-0.639172554016113,-12.0540256500244,1.8857901096344,64,0,64,0
1,1,1,-13.3883838653564,-22.9226417541504,-9.53425788879395,-0.709517478942871,-0.643642961978912,-13.3883838653564,1.85010409355164,64,0,64,0
1,1,1,-12.9010620117188,-21.255298614502,-8.3542366027832,-0.696681976318359,-0.663353502750397,-12.9010620117188,1.91844987869263,64,0,64,0
1,1,1,-11.9103736877441,-18.3667621612549,-6.45638847351074,-0.709944725036621,-0.645880222320557,-11.9103736877441,1.77295780181885,64,0,64,0
1,1,1,-12.8775243759155,-20.9006805419922,-8.02315616607666,-0.78190803527832,-0.734720706939697,-12.8775243759155,1.76058602333069,64,0,64,0
1,1,1,-12.6578168869019,-19.903564453125,-7.24574756622314,-0.697193145751953,-0.63346779346466,-12.6578168869019,1.93340611457825,64,0,64,0
1,1,1,-12.8342533111572,-20.2269248962402,-7.39267158508301,-0.647026062011719,-0.553741931915283,-12.8342533111572,1.80034899711609,64,0,64,0
1,1,1,-14.0100002288818,-21.8775959014893,-7.86759567260742,-0.764206886291504,-0.725518703460693,-14.0100002288818,1.7695620059967,64,0,64,0
1,1,1,-12.5969715118408,-18.7543525695801,-6.15738105773926,-0.574508666992188,-0.498807400465012,-12.5969715118408,1.92500996589661,64,0,64,0
1,1,1,-12.7324342727661,-20.2314033508301,-7.49896907806397,-0.801641464233398,-0.68682324886322,-12.7324342727661,1.83250617980957,64,0,64,0
1,1,1,-12.9659748077393,-21.5143127441406,-8.54833793640137,-0.686726570129395,-0.618445694446564,-12.9659748077393,1.91701102256775,64,0,64,0
1,1,1,-13.0004024505615,-21.323169708252,-8.32276725769043,-0.643122673034668,-0.597374320030212,-13.0004024505615,1.79061508178711,64,0,64,0
1,1,1,-12.9334831237793,-21.6074523925781,-8.67396926879883,-0.761199951171875,-0.698051869869232,-12.9334831237793,1.77754998207092,64,0,64,0
1,1,1,-12.6197490692139,-21.6187438964844,-8.99899482727051,-0.572062492370606,-0.542809307575226,-12.6197490692139,1.90554785728455,64,0,64,0
1,1,1,-12.5603694915771,-21.735279083252,-9.17490959167481,-0.69450569152832,-0.644224643707275,-12.5603694915771,1.78288388252258,64,0,64,0
1,1,1,-13.5312328338623,-22.5300807952881,-8.99884796142578,-0.657167434692383,-0.589041948318481,-13.5312328338623,1.90921020507813,64,0,64,0
1,1,1,-11.9432830810547,-18.6466026306152,-6.70331954956055,-0.78530216217041,-0.6229248046875,-11.9432830810547,1.7796618938446,64,0,64,0
1,1,1,-11.7730331420898,-19.8042297363281,-8.03119659423828,-0.535943031311035,-0.466682761907578,-11.7730331420898,1.76534008979797,64,0,64,0
1,1,1,-11.891993522644,-20.380615234375,-8.48862171173096,-0.6517333984375,-0.574026703834534,-11.891993522644,1.92076706886292,64,0,64,0
1,1,1,-12.9473476409912,-21.6469650268555,-8.69961738586426,-0.649199485778809,-0.566978812217712,-12.9473476409912,1.82014489173889,64,0,64,0
1,1,1,-12.237398147583,-22.218017578125,-9.98061943054199,-0.685651779174805,-0.631344020366669,-12.237398147583,1.90674304962158,64,0,64,0
1,1,1,-13.5251865386963,-21.9508438110352,-8.42565727233887,-0.694540023803711,-0.645449459552765,-13.5251865386963,1.7745840549469,64,0,64,0
1,1,1,-11.4882869720459,-19.9219131469727,-8.43362617492676,-0.898548126220703,-0.770305991172791,-11.4882869720459,1.78938388824463,64,0,64,0
1,1,1,-13.6527976989746,-21.5555725097656,-7.90277481079102,-0.640777587890625,-0.597488284111023,-13.6527976989746,1.9584481716156,64,0,64,0
1,1,1,-13.168116569519,-21.9103507995605,-8.7422342300415,-0.745511054992676,-0.641336977481842,-13.168116569519,1.81236720085144,64,0,64,0
1,1,1,-12.3174114227295,-20.3611221313477,-8.04371070861816,-0.748103141784668,-0.683835804462433,-12.3174114227295,1.79747104644775,64,0,64,0
1,1,1,-12.8658952713013,-21.7720184326172,-8.90612316131592,-0.642657279968262,-0.601306080818176,-12.8658952713013,1.91967582702637,64,0,64,0
1,1,1,-13.7297668457031,-22.1207809448242,-8.39101409912109,-0.737401962280273,-0.686942219734192,-13.7297668457031,1.78331899642944,64,0,64,0
1,1,1,-11.6111221313477,-20.4272613525391,-8.81613922119141,-0.648693084716797,-0.583144068717957,-11.6111221313477,1.91989493370056,64,0,64,0
1,1,1,-12.0315494537354,-21.2412605285645,-9.2097110748291,-0.578239440917969,-0.516092896461487,-12.0315494537354,1.80449295043945,64,0,64,0
1,1,1,-12.7685794830322,-22.1566200256348,-9.38804054260254,-0.745491027832031,-0.690126180648804,-12.7685794830322,1.95754098892212,64,0,64,0
1,1,1,-11.9517412185669,-20.1068058013916,-8.15506458282471,-0.689456939697266,-0.599860429763794,-11.9517412185669,1.8175539970398,64,0,64,0
1,1,1,-12.6015129089355,-21.7798137664795,-9.17830085754395,-0.798365592956543,-0.74155604839325,-12.6015129089355,1.80571389198303,64,0,64,0
1,1,1,-13.3129177093506,-21.9604644775391,-8.64754676818848,-0.644277572631836,-0.613244831562042,-13.3129177093506,1.89696788787842,64,0,64,0
1,1,1,-12.6449375152588,-22.3068981170654,-9.66196060180664,-0.756171226501465,-0.699726462364197,-12.6449375152588,1.80586910247803,64,0,64,0
1,1,1,-11.8753175735474,-20.4208641052246,-8.54554653167725,-0.789510726928711,-0.689999639987946,-11.8753175735474,1.92744898796082,64,0,64,0
1,1,1,-12.4207487106323,-21.0355262756348,-8.61477756500244,-0.659058570861816,-0.619585692882538,-12.4207487106323,1.78597903251648,64,0,64,0
1,1,1,-12.1665687561035,-22.5948791503906,-10.4283103942871,-0.709914207458496,-0.662203133106232,-12.1665687561035,1.77999997138977,64,0,64,0
1,1,1,-12.1949691772461,-21.2571048736572,-9.06213569641113,-0.667398452758789,-0.56197851896286,-12.1949691772461,1.91759896278381,64,0,64,0
1,1,1,-13.4179286956787,-21.9187126159668,-8.50078392028809,-0.636115074157715,-0.581434309482574,-13.4179286956787,1.84412097930908,64,0,64,0
1,1,1,-11.8970108032227,-19.2247505187988,-7.32773971557617,-0.69680118560791,-0.661331355571747,-11.8970108032227,1.93494200706482,64,0,64,0
1,1,1,-12.3382587432861,-20.5707664489746,-8.23250770568848,-0.694187164306641,-0.624699413776398,-12.3382587432861,1.8064911365509,64,0,64,0
1,1,1,-12.7285785675049,-21.4991626739502,-8.77058410644531,-0.813529014587402,-0.730663001537323,-12.7285785675049,1.79166889190674,64,0,64,0
1,1,1,-12.6597242355347,-23.5098323822021,-10.8501081466675,-0.694829940795898,-0.660571157932282,-12.6597242355347,1.94341611862183,64,0,64,0
1,1,1,-12.1025085449219,-22.5494232177734,-10.4469146728516,-0.608104705810547,-0.533520936965942,-12.1025085449219,1.81035113334656,64,0,64,0
1,1,1,-11.5464143753052,-19.3679618835449,-7.82154750823975,-0.753641128540039,-0.684395670890808,-11.5464143753052,1.90298414230347,64,0,64,0
1,1,1,-11.5264511108398,-21.1556549072266,-9.62920379638672,-0.768857955932617,-0.671124935150147,-11.5264511108398,1.79225516319275,64,0,64,0
1,1,1,-11.329963684082,-20.1336479187012,-8.80368423461914,-0.800386428833008,-0.734947502613068,-11.329963684082,1.92668199539185,64,0,64,0
1,1,1,-11.3660306930542,-22.6475524902344,-11.2815217971802,-0.709293365478516,-0.652385950088501,-11.3660306930542,1.79854512214661,64,0,64,0
1,1,1,-11.5119333267212,-20.3475723266602,-8.83563899993897,-0.835831642150879,-0.684752583503723,-11.5119333267212,1.8016049861908,64,0,64,0
1,1,1,-11.4600601196289,-23.091365814209,-11.6313056945801,-0.626789093017578,-0.586969971656799,-11.4600601196289,1.92284798622131,64,0,64,0
1,1,1,-11.849308013916,-21.4539451599121,-9.60463714599609,-0.677734375,-0.637200474739075,-11.849308013916,1.7934741973877,64,0,64,0
1,1,1,-11.9423189163208,-20.4519271850586,-8.50960826873779,-0.666810035705566,-0.612527430057526,-11.9423189163208,1.94914889335632,64,0,64,0
1,1,1,-11.3101186752319,-21.6176910400391,-10.3075723648071,-0.75078010559082,-0.673783540725708,-11.3101186752319,1.82001209259033,64,0,64,0
1,1,1,-12.0269422531128,-20.983455657959,-8.95651340484619,-0.69245719909668,-0.595549046993256,-12.0269422531128,1.78981804847717,64,0,64,0
1,1,1,-11.9994983673096,-21.2678298950195,-9.26833152770996,-0.679915428161621,-0.628087997436523,-11.9994983673096,1.99986600875855,64,0,64,0
1,1,1,-11.7256565093994,-21.6732482910156,-9.94759178161621,-0.566596984863281,-0.491998553276062,-11.7256565093994,1.79957413673401,64,0,64,0
1,1,1,-12.3668251037598,-19.9941444396973,-7.6273193359375,-0.655632019042969,-0.597152948379517,-12.3668251037598,1.93243813514709,64,0,64,0
1,1,1,-11.7745952606201,-21.3514385223389,-9.57684326171875,-0.864269256591797,-0.754175126552582,-11.7745952606201,1.81791210174561,64,0,64,0
1,1,1,-12.0083694458008,-24.1542663574219,-12.1458969116211,-0.729110717773438,-0.685772180557251,-12.0083694458008,1.92484211921692,64,0,64,0
1,1,1,-11.3722476959229,-18.6346397399902,-7.26239204406738,-0.665487289428711,-0.622446775436401,-11.3722476959229,1.81208086013794,64,0,64,0
1,1,1,-11.8335742950439,-22.6827507019043,-10.8491764068604,-0.664274215698242,-0.616537094116211,-11.8335742950439,1.80262494087219,64,0,64,0
1,1,1,-10.841269493103,-23.3676681518555,-12.5263986587524,-0.558515548706055,-0.51806253194809,-10.841269493103,1.97316718101501,64,0,64,0
1,1,1,-10.8573427200317,-19.1769523620605,-8.31960964202881,-0.700708389282227,-0.582088053226471,-10.8573427200317,1.81637787818909,64,0,64,0
1,1,1,-12.0866756439209,-21.2703094482422,-9.18363380432129,-0.603670120239258,-0.563855171203613,-12.0866756439209,1.9356050491333,64,0,64,0
1,1,1,-12.0429401397705,-19.884033203125,-7.84109306335449,-0.898343086242676,-0.792209208011627,-12.0429401397705,1.81068015098572,64,0,64,0
1,1,1,-11.9647884368896,-21.0607032775879,-9.09591484069824,-0.657594680786133,-0.572295844554901,-11.9647884368896,1.97535800933838,64,0,64,0
1,1,1,-12.3822326660156,-22.3225727081299,-9.94034004211426,-0.721029281616211,-0.674139261245728,-12.3822326660156,1.82500982284546,64,0,64,0
1,1,1,-12.180718421936,-22.2539119720459,-10.0731935501099,-0.720391273498535,-0.644498467445374,-12.180718421936,1.94767594337463,64,0,64,0
1,1,1,-12.4102945327759,-23.1564502716064,-10.7461557388306,-0.717630386352539,-0.622003614902496,-12.4102945327759,1.84570288658142,64,0,64,0
1,1,1,-11.6328601837158,-22.3492450714111,-10.7163848876953,-0.709242820739746,-0.670090436935425,-11.6328601837158,1.80191016197205,64,0,64,0
1,1,1,-12.4886350631714,-24.128589630127,-11.6399545669556,-0.571539878845215,-0.540017008781433,-12.4886350631714,1.94304800033569,64,0,64,0
1,1,1,-12.4717178344727,-21.7053375244141,-9.23361968994141,-0.580998420715332,-0.480128526687622,-12.4717178344727,1.81826901435852,64,0,64,0
1,1,1,-12.0741338729858,-22.9231986999512,-10.8490648269653,-0.657015800476074,-0.59742271900177,-12.0741338729858,1.99091196060181,64,0,64,0
1,1,1,-12.1521377563477,-22.9776744842529,-10.8255367279053,-0.696067810058594,-0.631598889827728,-12.1521377563477,1.84384703636169,64,0,64,0
1,1,1,-13.3638877868652,-22.4156646728516,-9.05177688598633,-0.570255279541016,-0.533183634281158,-13.3638877868652,1.79737019538879,64,0,64,0
1,1,1,-12.0383348464966,-22.3859310150146,-10.3475961685181,-0.768460273742676,-0.661127090454102,-12.0383348464966,1.94535303115845,64,0,64,0
1,1,1,-11.9261074066162,-21.7984657287598,-9.87235832214356,-0.782415390014648,-0.74546480178833,-11.9261074066162,1.83342814445496,64,0,64,0
1,1,1,-13.3063402175903,-23.1389236450195,-9.8325834274292,-0.559650421142578,-0.481246739625931,-13.3063402175903,1.97839093208313,64,0,64,0
1,1,1,-12.7009868621826,-21.1988410949707,-8.49785423278809,-0.671844482421875,-0.556221127510071,-12.7009868621826,1.81869292259216,64,0,64,0
1,1,1,-13.0903663635254,-22.6685009002686,-9.57813453674316,-0.707860946655273,-0.553729116916657,-13.0903663635254,1.95149302482605,64,0,64,0
1,1,1,-12.6463899612427,-20.8246440887451,-8.17825412750244,-0.779000282287598,-0.674164772033691,-12.6463899612427,1.82312393188477,64,0,64,0
1,1,1,-11.9822521209717,-21.1753253936768,-9.19307327270508,-0.759490013122559,-0.676260411739349,-11.9822521209717,1.83779501914978,64,0,64,0
1,1,1,-13.1760005950928,-24.0076026916504,-10.8316020965576,-0.697416305541992,-0.619172036647797,-13.1760005950928,1.81592202186584,64,0,64,0
1,1,1,-13.2891426086426,-24.020133972168,-10.7309913635254,-0.781096458435059,-0.740687072277069,-13.2891426086426,1.81606984138489,64,0,64,0
1,1,1,-12.9345693588257,-21.2366962432861,-8.30212688446045,-0.603379249572754,-0.560487329959869,-12.9345693588257,1.96720004081726,64,0,64,0
1,1,1,-12.9228591918945,-21.8945331573486,-8.9716739654541,-0.508893966674805,-0.460756242275238,-12.9228591918945,1.84352612495422,64,0,64,0
1,1,1,-12.2759160995483,-20.0972328186035,-7.82131671905518,-0.937311172485352,-0.811987400054931,-12.2759160995483,1.94445300102234,64,0,64,0
1,1,1,-12.2298183441162,-21.7849273681641,-9.55510902404785,-0.65080451965332,-0.537699818611145,-12.2298183441162,1.84283494949341,64,0,64,0
1,1,1,-12.6932973861694,-21.6996078491211,-9.00631046295166,-0.768712043762207,-0.728877782821655,-12.6932973861694,1.95530200004578,64,0,64,0
1,1,1,-12.2941112518311,-20.285924911499,-7.99181365966797,-0.552425384521484,-0.362257808446884,-12.2941112518311,1.84369802474976,64,0,64,0
1,1,1,-12.6696949005127,-23.1752471923828,-10.5055522918701,-0.69083309173584,-0.647377490997314,-12.6696949005127,1.80403900146484,64,0,64,0
1,1,1,-12.2376594543457,-22.5606060028076,-10.3229465484619,-0.655350685119629,-0.581777215003967,-12.2376594543457,1.97173094749451,64,0,64,0
1,1,1,-12.329870223999,-22.7129516601562,-10.3830814361572,-0.628541946411133,-0.58696585893631,-12.329870223999,1.826327085495,64,0,64,0
1,1,1,-12.5307903289795,-20.916877746582,-8.38608741760254,-0.643651008605957,-0.495214700698853,-12.5307903289795,1.97310709953308,64,0,64,0
1,1,1,-11.7775192260742,-21.074405670166,-9.2968864440918,-0.915870666503906,-0.76224684715271,-11.7775192260742,1.82023596763611,64,0,64,0
1,1,1,-14.2079610824585,-23.7879009246826,-9.57993984222412,-0.664787292480469,-0.623567223548889,-14.2079610824585,1.95871806144714,64,0,64,0
1,1,1,-12.3123598098755,-20.4460945129395,-8.13373470306397,-0.799896240234375,-0.697598934173584,-12.3123598098755,1.8511049747467,64,0,64,0
1,1,1,-12.9735736846924,-21.8860607147217,-8.9124870300293,-0.858201026916504,-0.797557651996612,-12.9735736846924,1.96898293495178,64,0,64,0
1,1,1,-12.3284683227539,-21.533935546875,-9.20546722412109,-0.699307441711426,-0.645262062549591,-12.3284683227539,1.81738805770874,64,0,64,0
1,1,1,-12.1935749053955,-20.0277938842773,-7.83421897888184,-0.640956878662109,-0.566236078739166,-12.1935749053955,1.86065888404846,64,0,64,0
1,1,1,-12.9280834197998,-23.0700702667236,-10.1419868469238,-0.700623512268066,-0.612950205802918,-12.9280834197998,1.97420692443848,64,0,64,0
1,1,1,-13.6988000869751,-24.6968193054199,-10.9980192184448,-0.690291404724121,-0.64763343334198,-13.6988000869751,1.81628012657166,64,0,64,0
1,1,1,-13.3194007873535,-21.1627502441406,-7.84334945678711,-0.845999717712402,-0.793434143066406,-13.3194007873535,1.9474139213562,64,0,64,0
1,1,1,-14.4457015991211,-25.0789890289307,-10.6332874298096,-0.659019470214844,-0.613919913768768,-14.4457015991211,1.83821392059326,64,0,64,0
1,1,1,-14.1382102966309,-26.3211479187012,-12.1829376220703,-0.640790939331055,-0.598767161369324,-14.1382102966309,1.96338891983032,64,0,64,0
1,1,1,-14.0500621795654,-25.2172203063965,-11.1671581268311,-0.79829216003418,-0.746180236339569,-14.0500621795654,1.86630010604858,64,0,64,0
1,1,1,-13.6547546386719,-23.9463214874268,-10.2915668487549,-0.864275932312012,-0.814604222774506,-13.6547546386719,1.96208500862122,64,0,64,0
1,1,1,-13.6473579406738,-24.7769317626953,-11.1295738220215,-0.649456024169922,-0.619868516921997,-13.6473579406738,1.87336897850037,64,0,64,0
1,1,1,-14.2296810150146,-26.4863986968994,-12.2567176818848,-0.66737174987793,-0.597079992294312,-14.2296810150146,1.98222494125366,64,0,64,0
1,1,1,-13.7843437194824,-23.7497940063477,-9.96545028686523,-0.798031806945801,-0.725834608078003,-13.7843437194824,1.83516883850098,64,0,64,0
1,1,1,-14.1689529418945,-24.0545711517334,-9.88561820983887,-0.609944343566895,-0.573584079742432,-14.1689529418945,1.82204794883728,64,0,64,0
1,1,1,-13.3214836120605,-23.8815231323242,-10.5600395202637,-0.57481861114502,-0.507760107517242,-13.3214836120605,1.93689703941345,64,0,64,0
1,1,1,-14.984130859375,-26.9916744232178,-12.0075435638428,-0.70610237121582,-0.644775688648224,-14.984130859375,1.84816098213196,64,0,64,0
1,1,1,-13.7194442749023,-23.9213466644287,-10.2019023895264,-0.665837287902832,-0.579200088977814,-13.7194442749023,1.98586583137512,64,0,64,0
1,1,1,-14.4790840148926,-26.1984825134277,-11.7193984985352,-0.731892585754395,-0.660946905612946,-14.4790840148926,1.89311099052429,64,0,64,0
1,1,1,-14.3521289825439,-25.0271987915039,-10.67506980896,-0.729582786560059,-0.664511203765869,-14.3521289825439,2.00345611572266,64,0,64,0
1,1,1,-13.4001684188843,-23.5185623168945,-10.1183938980103,-0.805794715881348,-0.670343279838562,-13.4001684188843,1.82080602645874,64,0,64,0
1,1,1,-14.4271402359009,-25.2857570648193,-10.8586168289185,-0.642667770385742,-0.601185381412506,-14.4271402359009,1.97818994522095,64,0,64,0
1,1,1,-13.7619171142578,-24.5131702423096,-10.7512531280518,-0.593058586120606,-0.550329625606537,-13.7619171142578,1.85869908332825,64,0,64,0
1,1,1,-14.7902936935425,-26.5303688049316,-11.7400751113892,-0.896162033081055,-0.831780791282654,-14.7902936935425,1.85192704200745,64,0,64,0
1,1,1,-13.7887811660767,-23.6011924743652,-9.81241130828857,-0.689968109130859,-0.581508755683899,-13.7887811660767,2.00045013427734,64,0,64,0
1,1,1,-13.2537136077881,-22.9173774719238,-9.66366386413574,-0.693262100219727,-0.632260203361511,-13.2537136077881,1.81776309013367,64,0,64,0
1,1,1,-13.9071292877197,-25.1774597167969,-11.2703304290771,-0.707224845886231,-0.669191062450409,-13.9071292877197,1.98007798194885,64,0,64,0
1,1,1,-14.1450595855713,-23.9650573730469,-9.81999778747559,-0.567220687866211,-0.524071455001831,-14.1450595855713,1.85424900054932,64,0,64,0
1,1,1,-13.6445827484131,-24.6916046142578,-11.0470218658447,-0.646656036376953,-0.561826705932617,-13.6445827484131,1.94130206108093,64,0,64,0
1,1,1,-14.3300857543945,-24.6653461456299,-10.3352603912354,-0.642770767211914,-0.618699610233307,-14.3300857543945,1.83700895309448,64,0,64,0
1,1,1,-13.7395172119141,-24.1348819732666,-10.3953647613525,-0.686164855957031,-0.644640386104584,-13.7395172119141,1.95505905151367,64,0,64,0
1,1,1,-13.8191661834717,-24.9385223388672,-11.1193561553955,-0.691869735717773,-0.608407258987427,-13.8191661834717,1.85603785514832,64,0,64,0
1,1,1,-14.0796089172363,-24.0748596191406,-9.9952507019043,-0.683601379394531,-0.617243885993958,-14.0796089172363,2.00267195701599,64,0,64,0
1,1,1,-14.4521484375,-26.2299823760986,-11.7778339385986,-0.831281661987305,-0.763688802719116,-14.4521484375,1.85887408256531,64,0,64,0
1,1,1,-15.5318412780762,-26.6208801269531,-11.089038848877,-0.730124473571777,-0.633528411388397,-15.5318412780762,2.02337193489075,64,0,64,0
1,1,1,-13.8663892745972,-25.2799816131592,-11.413592338562,-0.580879211425781,-0.507713735103607,-13.8663892745972,1.83136296272278,64,0,64,0
1,1,1,-16.2828960418701,-28.5392036437988,-12.2563076019287,-0.804388046264648,-0.749609351158142,-16.2828960418701,2.04017019271851,64,0,64,0
1,1,1,-14.4700241088867,-24.639232635498,-10.1692085266113,-0.584059715270996,-0.547578513622284,-14.4700241088867,1.86931896209717,64,0,64,0
1,1,1,-15.716552734375,-28.2963485717773,-12.5797958374023,-0.839332580566406,-0.768325984477997,-15.716552734375,1.83079195022583,64,0,64,0
1,1,1,-14.8367729187012,-26.0246772766113,-11.1879043579102,-0.741673469543457,-0.659194827079773,-14.8367729187012,1.98247003555298,64,0,64,0
1,1,1,-14.3734655380249,-25.7712497711182,-11.3977842330933,-0.729434967041016,-0.686350464820862,-14.3734655380249,1.86051797866821,64,0,64,0
1,1,1,-15.1881093978882,-24.7222709655762,-9.53416156768799,-0.721452713012695,-0.616844177246094,-15.1881093978882,1.98737502098084,64,0,64,0
1,1,1,-14.6943550109863,-24.4609260559082,-9.76657104492188,-0.645548820495606,-0.615838289260864,-14.6943550109863,1.84586501121521,64,0,64,0
1,1,1,-15.2748231887817,-24.4482078552246,-9.17338466644287,-0.650645256042481,-0.585233211517334,-15.2748231887817,2.00121784210205,64,0,64,0
1,1,1,-15.3624839782715,-27.1468734741211,-11.7843894958496,-0.742246627807617,-0.657603323459625,-15.3624839782715,1.87227296829224,64,0,64,0
1,1,1,-15.1024627685547,-25.6013412475586,-10.4988784790039,-0.640198707580566,-0.590093493461609,-15.1024627685547,2.00032711029053,64,0,64,0
1,1,1,-15.4649791717529,-26.6779098510742,-11.2129306793213,-0.754709243774414,-0.644510328769684,-15.4649791717529,1.88178610801697,64,0,64,0
1,1,1,-14.930739402771,-23.6799812316895,-8.74924182891846,-0.551280975341797,-0.514871537685394,-14.930739402771,2.02224898338318,64,0,64,0
1,1,1,-14.9803028106689,-24.1985721588135,-9.21826934814453,-0.875235557556152,-0.734723329544067,-14.9803028106689,1.90593504905701,64,0,64,0
1,1,1,-14.3766269683838,-22.9576263427734,-8.58099937438965,-0.640986442565918,-0.518274128437042,-14.3766269683838,1.97364115715027,64,0,64,0
1,1,1,-15.5408611297607,-25.6984043121338,-10.157543182373,-0.668441772460938,-0.543813645839691,-15.5408611297607,1.87768578529358,64,0,64,0
1,1,1,-14.2020072937012,-24.4021892547607,-10.2001819610596,-0.680747985839844,-0.636151671409607,-14.2020072937012,2.01446390151978,64,0,64,0
1,1,1,-15.343132019043,-26.1044158935547,-10.7612838745117,-0.717248916625977,-0.609789311885834,-15.343132019043,1.86397814750671,64,0,64,0
1,1,1,-15.4562883377075,-27.1307640075684,-11.6744756698608,-0.705378532409668,-0.651461243629456,-15.4562883377075,1.854168176651,64,0,64,0
